"                    ;;;;            ::::
"                    ..                  
                    ,,..                
                    ..,,,,              
                ,,,,........,,          
                ,,++::  ,,::,,,,        
                ..;;::..,,......        
                  ....      ....        
                  ....    ,,,,          
                ......::**??;;          
            ....,,,,,,::SSSS++          
        ....,,,,..,,....**##**          
        ..,,::::..,,,,  ,,%%**          
        ..,,::::..,,,,    ;;;;          
        ..,,::,,....,,  ,,::::          
  ..    ,,::,,,,..,,,,  ;;::            
  ........::,,....,,........            
  ....,,,,,,::,,....  ......            
  ....,,,,,,,,,,,,..    ......          
    ..................  ......          
      ........................          



















",Cat,156.png
"                  ..++++                
      ;;;;::      ;;**??                
      ++++++;;::::;;****                
        **??;;++++**++++,,              
        ++**++********++::              
          ::++**++;;****;;              
          ::++**??++????;;..            
          ,,**????++****::....          
      ....,,;;****????++,,..            
      ......::++**%%??;;::              
          ..;;++****++++;;              
        ....::;;++**++++::              
        ..,,,,;;++++++++,,              
        ....,,;;++++++;;,,              
        ..,,..::;;;;;;::..              














",Cat,377.png
"                                        
                                        
                ;;..,,;;::              
              ..  ..,,::;;::            
      ,,,,  ;;..    ....,,::,,,,        
      ,,........    ......,,,,,,,,      
      ,,....          ............,,    
      ::....            ............    
      ....                  ........    
        ....                ......      
        ....        ..      ......      
        ,,      ....;;      ....        
                ..  ,,    ......        
          ..    ..  ,,  ,,....::        
          ,,..  ..  ++  ;;,,            
          ,,..  ::  %%..**,,            
          ::....    ??..**,,            
          ::....    ,,..**....          
          ....,,    ..,,,,  ++          
            ..                          
                                        




















",Cat,106.png
"                                        
                                        
        ;;;;..      ::;;;;;;            
        ;;++;;::::;;;;;;++;;            
        ::++++++++++++++++::            
        ,,++**++**++++++++,,            
          **??**??**++**++..            
          ++????**????**::,,::          
          ;;**??******++::::::          
        ::;;**????**++**;;::::          
        ;;++++**??**++++++;;::          
        ::****;;;;++;;++++;;,,          
            ++++++++++**++              
            ++++**++??                  
                                        














",Cat,203.png
"                                        
                            ,,::::      
  ,,..                    ,,::;;;;      
  ;;,,..  ..            ..::;;;;::      
  ::::,,......        ..,,;;;;++::      
  ::::::,,..            ,,;;++++,,..    
  ,,::::,,..  ..,,::::,,,,::;;;;,,,,....
    ,,::,,..,,;;******;;::::::::::,,,,..
    ,,,,,,,,::**%%%%??++;;::::,,,,,,,,..
    ,,,,,,,,..++%%%%%%**;;;;,,....,,,,,,
    ..........;;%%%%%%;;,,::,,..,,,,,,,,
  ........,,,,::??%%??;;;;**++::,,,,,,,,
  ,,..  ..,,::++????????%%%%**;;::;;,,,,
  ........;;**????????%%%%??**++;;;;,,..
  ......,,;;??%%**++**%%??**++****++::,,
  ....,,::;;**????++**????++******;;::,,
....,,::::::;;**++++++++;;******++++::,,
....,,,,....::::;;;;++;;++****++++++::..
....,,....,,,,::::::::;;++++++++;;;;::..
....,,,,,,,,::::;;;;;;++++++;;;;::....  
....,,,,,,,,::;;++++++++++++;;;;,,      
........,,::;;++++++++**++;;::,,..    ..
..........::::++++++++++++;;::          
..      ..::;;;;;;;;;;;;++**++,,        
        ..::;;;;;;::..;;++****++,,      
            ,,::::,,  ::++****++;;      
                        ::;;;;;;,,      
                                        



























",Cat,197.png
"                            ..          
                                        
                          ..::          
                          ..,,++        
                            ..,,        
                          ;;,,,,::      
                  ::,,  ,,,,::,,::      
        ..,,    ,,..,,,,,,,,,,,,::      
        ,,,,      ..............,,      
        ..  ..::  ........,,....,,      
          ..,,,,,,::::..........;;      
          ;;++::%%%%??........;;##      
          ??**::??%%SS::  ,,,,,,        
          ****++**??%%%%;;::::;;        
            ********??%%??++++%%        
            ;;;;::++**????  ,,::        
              ,,    ++????              
          **??,,    ****++              
          **??++  ::**??                
                  ++??%%                



















",Cat,t72.png
"                                        
                              ++++;;;;;;
                              ++++::;;;;
        ,,;;;;;;;;::      ;;;;++++;;;;;;
      ;;;;++++;;;;;;;;;;;;++;;++??**;;;;
    ;;++++++;;;;;;++++++++;;;;**??**++;;
  ::;;;;;;;;;;;;;;++++++;;;;;;;;**????  
  ::;;;;;;;;;;;;++++;;++::::;;::**??**  
  ::::::;;;;::::;;;;;;;;::::,,;;**++    
  ;;;;,,::,,::::::::::::::,,::++;;::    
::;;::,,,,,,::::;;;;::::++??++,,;;      
::::,,::++::,,::;;::::  **%%??**??      
::    ??SSSS,,::;;%%??    %%SS??%%SS    
          %%    ..****    ??SS%%%%%%    
                                        














",Cat,t97.png
"        ;;**??++,,........::;;..        
        ;;**??++::,,,,,,..,,::          
        ::;;++;;;;::::::,,::;;;;        
        ,,,,::;;;;::;;++;;;;;;,,        
        ,,::::::;;**;;??++;;;;,,        
          ,,;;++;;++;;;;**;;::          
          ,,;;++**++++;;;;;;,,          
            ..::**??******++;;          
                  ;;**????++++          
                      ::::              
                                        
                                        
                                        
                                        













",Cat,208.png
"                                        
                                        
                                        
                                        
                  ,,..                  
              ......,,,,..        ....  
            ........,,......,,,,........
            ..,,..,,,,,,..,,::::,,....  
          ,,,,,,::::,,,,,,,,::::....    
      ,,::::,,,,::::::::,,,,..          
    ,,,,::::,,,,::,,,,::,,::,,          
  ..,,::;;::,,,,::;;::;;::::,,          
    ::****::..,,;;++**++::::,,          
    ..;;;;::,,,,;;++++;;::::,,          
      ..++++;;;;++**;;;;::::..          
        ::;;++??++++;;++;;,,            
        ::++??????**++**++::            
        ,,++++++++++++++;;,,            
          ++??**++**++++::              
          ++******++**;;                
          **????????**,,                
          ??SSSSSSSS**                  
          ++????SS%%;;                  
              ::**++                    
                                        
                                        

























",Cat,179.png
"                                        
                                        
                                        
                                  ..::  
            ::;;;;              ,,++++  
            ::;;****++++++++??::;;++++  
            ::::::++++++++++**;;;;;;::  
              ;;;;;;;;;;++++;;::::::::  
              ::++;;;;::;;;;::::,,,,;;  
              ++++::::::++;;;;::,,::    
            ;;**;;::::::;;;;;;;;;;;;,,  
            ;;::,,,,::,,,,::::::::;;,,  
            ++;;,,,,,,..,,::::::::++::  
          ++??++::::,,,,::::,,::;;++::  
        ++**??++::::::::;;::::::::;;::  
  ::**??SS%%****,,,,::::::::;;;;++;;::  
++??SS%%%%%%**++;;::::::;;++++;;++++    
%%SS%%%%******    ++++????????**++::    
%%%%%%**++            %%%%%%%%??++::    
  ++++;;::              ????**??;;,,    
    ;;,,  ..            ;;**++;;,,      
                        ..;;;;,,        
                      ..,,,,..          
                                        
                                        
                                        

























",Cat,143.png
"                                        
                                        
              ;;::        ;;            
            ......,,**++..              
              ..,,..**??,,    ......    
        ..;;++++++,,..++::          ,,..
      ,,++??%%????**,,      ..      ....
      ......**??++**;;..    ..          
          ;;%%;;  ..,,..    ..          
          ++++..          ..      ..    
                                        
                                        
                                        












",Cat,400.png
"                ,,::,,                  
    ;;::        ;;++,,                  
  ;;**++;;;;;;;;++++;;....              
  ++****++;;;;;;++++;;,,,,..            
  ;;******++++;;++****::....            
  ::++******++++;;**??++::              
  ;;;;;;++;;;;;;;;++****;;              
  ::;;;;;;::::;;++??******              
  ::;;;;;;;;::++%%%%%%%%**              
::;;;;;;;;;;++??%%%%%%**::              
;;++++++++++??%%??++++;;,,              
::++??****??%%??????****;;              
,,;;**??++++********??**;;              
    ;;**::                              
                                        
                                        















",Cat,166.png
"                ,,,,        ..,,        
                ::::,,    ,,,,,,        
                ,,::,,....,,::,,        
                ..,,,,::,,,,,,..        
                ....,,::;;,,..          
                  ..::::::,,            
                ..,,::::::..            
                ..,,;;,,....            
                ,,,,,,,,......          
                ,,,,,,,,,,....          
                ,,,,,,..........        
              ::....,,....  ......      
              ......,,,,..........      
              ......,,..  ....          













",Cat,t11.png
"                                        
                                        
                                        
    ..........                          
      ....  ..                          
    ........,,,,,,,,                    
      ........      ....                
          ..          ....              
    ..                  ..,,            
    ..                  ....            
      ..                  ..::          
                          ..,,          
                          ....    ....  
        ....            ..      ..      
        ....                            
        ....                            
                                        
















",Cat,t100.png
"                                        
                      ::        ,,,,    
              ::,,,,,,::;;++;;;;;;++    
          ::++++::::;;::++**;;;;****    
        ..;;++**;;,,::::::++++????++    
      ;;;;;;;;;;++;;::,,::;;++??**      
      ##??%%**++++;;::::::++**??**      
        ++%%??**++;;;;;;;;++**??**      
        ********++++++++;;++????**      
        ++**************++**??%%**      
        ::************????**%%??++      
        ..++????**;;++**??**??::        
          ;;**??**++++++??%%**  ..      
            **????**++**++**::,,..      
              ++;;;;;;;;::  ......      
                  ..::::,,......        
                      ,,,,......        
















",Cat,389.png
"                ++++,,      ++;;        
                ++??++....;;??**        
                ++??**;;;;**%%**        
                ::****????****++        
                ..++**????**;;,,        
                  ::??**????;;          
            ,,,,,,,,**??%%??**..        
            ,,::,,::++**????++,,        
          ,,,,::::::++++****++;;        
        ,,,,::;;;;::++++******;;        
      ..,,::::;;;;::++**??????++..      
      ,,::::;;::::::++++**??**++::      
      ,,::::::::::::;;******;;::++      
      ,,::::;;;;::;;++;;;;::,,;;;;,,    
  ..,,,,,,::::;;::::;;;;    ,,,,;;++    
..,,::,,,,::::::::::;;;;      ,,++++::  
  ..,,,,,,,,,,::,,::;;;;++++;;  ,,++;;;;
    ............,,::;;;;;;++++    ;;;;;;
                ..,,;;;;..::++        ;;


















",Cat,165.png
"                                        
                                        
                                        
                                        
                  ++;;::++****++;;      
              ++**??****????????**;;    
            ;;++**++**????%%%%????**,,  
            ;;++;;;;**??%%%%??????**;;  
                ;;**????%%????????**++  
              ,,**????????%%??????**++  
              ++????????%%%%????****;;  
    ....;;;;++??????????????????****;;  
  ..,,++**????????**????????????**++::  
  ..::;;****??????????????******++;;    
    ::;;;;;;++**??????????******;;..    
    ::;;++++****??????******++;;::      
      ;;;;++++**????******::,,          
      ::;;;;;;****++++**++..            
      ,,;;++::;;;;;;;;;;::              
        ;;**++++**::::;;;;::            
        ;;++++;;::  ,,::;;::            
        ::;;;;::..                      
          ::::::::..                    
              ::;;::                    
              ,,::,,                    
























",Cat,137.png
"              ..    ....                
            ......                      
              ..,,..                    
        ....  ..::..                    
        ....  ..,,..                    
      ....    ....  ....    ....        
      ..      ..,,::  ..    ....        
      ..    ..  ,,**....;;,,            
          ..........  ..**::            
          ..................            
        ....    ..........              
        ..        ..........            
        ..          ......              
      ....            ....              
      ....          ..                  
      ....      ....                    
        ....    ....                    
        ....    ....                    
          ..      ..          ..        
          ....                          
          ..      ..                    
        ::        ..                    
        ,,..    ....                    
          ......                        























",Cat,177.png
"                          ..            
                        ++??            
                      ,,??**            
        **        ..,,;;%%++            
        %%??++::,,,,::++??**            
        %%SS%%++;;;;,,::++**            
        **%%%%??**;;::;;**??++          
          ++??****++++**SS??++          
          ,,**??****????##??++          
        ,,,,++????%%??%%SSSS??          
    ..,,,,,,;;%%%%SSSSSSSSSSSS**        
,,..,,,,::,,::**??%%SSSSSS##SS??        
::::::;;;;;;;;::**++++**??SSSS??        
::;;;;;;;;;;;;;;++**??****++%%%%        
::;;;;;;;;;;::;;++******++;;????++      
;;++++++++;;;;::++????****++;;????      
;;++++++;;;;;;;;++++??****++::**??????  
++;;;;;;;;;;;;++++++????**;;**++????????
;;;;::;;;;;;++++++++**++**++**::::;;****
::::::::::;;++;;;;;;;;;;::++;;::;;;;::;;
::::::::;;++;;++++++++;;;;;;::++;;++**++
,,::::;;;;;;;;++++++++++++;;,,;;::++**++
::::::::;;;;;;++++++++++;;;;::::::++++  
..,,::::::::;;;;++**++;;;;;;::::::++++  
..,,,,,,::;;;;++++**++++;;;;::;;++++    
..,,::::::;;++++**++++++++**++++;;..    

























",Cat,t84.png
"                  ;;                    
        ++++    ++++                    
        ****;;;;**++                    
        ++****++++++                    
        ++**??******;;                  
        ::??%%??%%??++;;++              
          **%%??%%??++++++++            
          ::??%%%%++++++++++            
            ++????++++++++++;;          
              ++****++;;++++;;          
              ++++++;;++****++          
              ++++++++++**??**          
              ++++++;;;;;;;;::::        
                ++++,,::::::,,,,        
                                        














",Cat,380.png
"      ,,::            ,,;;              
      ::;;;;,,::,,,,,,++++              
        ++**::,,::,,;;**::    ..        
        ,,;;;;,,,,,,;;;;,,............  
        ,,::;;::::;;;;::,,..,,,,..  ....
        ..::;;;;;;;;++;;,,......,,    ..
          ::;;;;++;;++;;,,........  ....
          ..::++++**++,,,,..,,,,........
            ..::::++++::,,,,::,,........
            ..;;,,,,::,,,,::,,,,,,      
            ::;;;;                      
          ,,::::;;                      
          ::,,,,                        
          ::                            
                                        














",Cat,159.png
"        ,,                              
        ....,,::::    ..                
          ......,,::::::::,,,,;;::..    
            ....  ,,::::,,..            
            ....  ..::,,      ..        
          ....    ..,,..  ........      
          ,,......................      
          ,,,,,,..    ..,,::,,..,,      
          ..,,,,..      ,,::::::;;      
          ..,,,,,,    ::::..::;;;;      
          ,,,,,,,,,,..,,..,,::::::      
        ..::,,..,,::....,,,,,,::::      
        ..,,,,....;;++,,::,,,,::::      
          ........,,;;::,,,,::;;;;      
          ..........,,,,,,::::::        
            ..  ....,,,,::,,,,,,        
                ......,,......,,        
                ........  ....::        
                  ......  ..,,::        
                  ....,,      ..        
                    ..,,      ..        
                    ....;;,,..,,        
                  ..  ..##              
                  ,,....                























",Cat,98.png
"                      ,,::::::::..      
..                  ..,,::;;;;::..      
,,,,,,              ..,,::++;;::::      
,,,,,,,,,,..    ..,,,,,,,,**++::;;      
  ,,,,,,,,::::,,,,::,,,,::;;::::::      
    ,,,,,,::::::::,,,,,,::,,,,::::      
      ,,,,,,::::,,,,,,,,,,,,,,;;;;..    
      ,,::::::::,,,,,,,,,,,,::;;;;,,    
      ,,::::::::,,::::::,,,,::;;;;,,    
      ,,::::::::;;;;,,++::::::::::::    
      ::;;,,;;;;;;;;++;;::::::::::::    
      ::++;;;;;;;;::;;::,,,,::::::,,    
      ,,::;;;;++::::,,,,,,,,::,,,,,,    
        ,,::;;::::;;,,,,::::,,....,,..  
        ..::::..::::,,,,::,,....,,,,..  
          ::;;::::::,,::,,......,,,,,,..
            ,,::,,,,,,,,....,,,,,,,,,,..
            ,,::::;;::,,,,,,,,,,,,,,,,,,
            ..::;;??;;,,::::::::,,::,,,,


















",Cat,t9.png
"                                        
                                        
                                        
                                        
                    ..          ****    
                  **????    ++??????    
            **??????****??%%%%**++**    
        **??%%%%%%%%::::??%%%%??++++    
      **??%%??????SS::;;??%%%%%%??++    
    ++????%%%%%%%%%%++++++++%%::++++    
  ..**SSSS%%%%%%SS%%**;;::;;%%??**::    
  ;;??%%%%****??????**++++????%%++,,    
  ::****++;;;;++++****++++++++++::      
  ,,;;::::;;,,::++****++++++**++        
    ;;++;;;;::,,;;++++++++++++;;        
    ..,,;;::,,,,,,,,::;;;;;;;;          
          ..        ,,,,,,,,::;;        
                      ......,,::        
                                        
                                        
                                        
                                        





















",Cat,t21.png
"                                        
                                        
                                        
                                        
                                        
                                        
                                        
                                        
                                        
                ,,                      
              ,,......                  
              ::,,,,..                  
                ::,,                    
                                        
                                        
                                        
                                        
                                        
                                        
                                        
                                        




















",Cat,t2.png
"                                        
            ++;;                        
            ****    ****                
            ????++++????..              
            ****????????;;;;;;::        
          ,,++**????********++++;;,,    
          ,,++%%%%%%??++******++++;;    
          ;;++??%%%%??**********++++;;  
          ++****%%**++++********++++;;::
        ..******??**********++++******;;
        **??**??********++      **++++++
      ******++++******++        **::++**
    ****??++**??????++              ****
,,**????**;;  ??%%                      
**????**                                
????**                                  















",Cat,334.png
"    ;;++        ::::                    
  ,,;;++,,,,,,;;;;                      
  ::::++::,,,,;;++                      
  ;;;;++;;;;;;::::                      
  ++++;;++++++;;::                      
  ::++++;;??**::::                      
  ******%%%%??;;::                      
  %%%%??%%****++,,,,                    
  %%SS%%??****;;....,,::                
  SSSSSS%%**;;,,  ....,,,,,,            
  SSSS??++;;;;::  ..::::,,::;;          
  %%%%**++;;;;::  ,,++::,,;;::::        
  %%??++;;;;;;,,  ::++::,,::,,,,::##    
  **%%**::::::....::++,,,,::......,,    
  ,,????;;::;;..,,;;::,,::;;....    ..  
    **%%++..::..::::,,::;;..        ..  
      ????++::,,;;;;..,,            ..  
      ????;;::::;;..  ........,,..  ..,,
      ????++,,,,::  ........  ,,....,,..
      ????++::::::,,....    ..,,  ,,,,..
      ????++::::++++::..        ..,,..  
    ??%%??**;;,,++**++::....,,::::....  
  ::**????**;;;;******++,,,,,,::::::::  
    ,,****++::****++****::::++++++,,,,  
                ,,::::....,,;;++,,      
























",Cat,56.png
"                            ,,          
                            ....        
        ,,,,              ..............
      ,,,,,,        ,,,,  ..        ....
      ,,......................          
        ......          ..;;++..        
                        ,,**++::,,      
            ,,,,::,,..  ,,,,......  ..  
                ..  ....            ,,  
                      ..........        
                                        










",Cat,168.png
"        ::::                            
      ::****::                ,,::,,    
      ++??++::,,            ,,::;;::    
      ;;??++,,....        ,,,,::++;;    
      ;;++::....  ..,,,,    ..::::::    
      **;;,,          ..    ..,,,,,,    
      **,,..      ..  ..........,,**    
        ..    ....    ::;;  ..          
        ..    ,,,,..::??;;......        
        ..  ..;;;;;;**%%**....  ..      
        ,,..,,++**????????::    ..      
      ::,,..::++**????**++++..,,..      
      ::;;..,,;;????**++;;**::;;        
    ++;;**;;..::****++++++;;::,,        
    ++**????,,..::++++++;;,,,,          
  ;;;;**????++;;;;++++;;,,..            
  ::::**????**++******++,,..,,          
  ::;;????????????****++;;;;;;          
  ****????????????****++++**++          


















",Cat,103.png
"  ;;                                    
  ++++  ++;;  **++                      
  ;;++;;::::::****                      
  ::::::,,,,::;;;;                      
  ;;;;::,,,,;;++++++                    
;;;;;;::,,::;;++**++                    
;;::;;::::::;;;;++++++                  
  ;;;;::;;::;;;;++++++++                
    ;;;;::;;;;::::;;****                
    ;;::;;;;::::,,++****;;              
    ;;,,  ,,::::;;++++**++              
    ::::::::;;++++;;++**++              
    ::;;;;::;;;;::;;;;++**              
    ;;;;::::,,,,::::;;++**++            
    ,,::,,::,,,,::;;;;;;;;++            
    ::::,,,,::,,..::;;;;;;++**          
    ,,::,,,,,,::::::::::::++;;;;,,::,,  
    ;;,,    ..,,,,,,::,,::++;;;;..,,..  
      ::;;,,,,..::::::;;++++;;,,..      
      ,,;;;;,,::++;;;;;;;;::            
      ,,::;;,,::;;::::,,..              
      ::::;;..::;;;;;;::                
      ;;::::..;;;;;;++**                
      ;;;;::..;;++++,,++                
      ;;::,,  ::;;**                    
























",Cat,t37.png
"                                        
                                        
  ::            ,,::::::;;;;;;          
  ,,::;;::::::::::::;;::::;;;;++        
++::::::::::::;;;;::;;::,,,,::::,,      
;;;;::::,,::::::::::::::::::,,,,,,,,    
,,;;++::::::,,::::;;;;,,,,  ;;::,,,,,,..
        ::,,,,,,,,    ::,,          ,,,,
      ;;::..  ,,;;::,,::,,              
  ,,;;;;::      ++,,....                
  ::::,,                                
                                        











",Cat,243.png
"                        ++++;;          
                    ..++++++++          
              ::**????++;;++::  ..      
            ;;????++;;::++**;;  ....    
          ::????++::::::;;;;;;::        
        ,,**%%??++::::++++++++;;        
        ++%%%%??++++::;;++++;;;;::      
      ::??%%??????**++++;;::::;;++      
      **%%????????**;;;;::::::;;;;      
    ::??%%??????****;;;;;;;;++++;;      
    ;;%%??????**++++++;;;;::::::        
    ++%%????****++++;;;;::              
    ;;%%????**++++++;;;;;;..            
    ;;??????**++++;;;;;;::....          
    ::********++++;;;;;;::......        
      ++**++++++++::::;;::,,..          
      ,,++++;;;;::,,::;;::::,,..        
















",Cat,t93.png
"                                        
                                        
              ::                  ,,    
        ;;++******;;::..    ,,::....    
    ++....,,;;****;;....,,++++;;::**    
    ,,..      ,,::::..;;**??**;;;;****  
      ......    ,,::;;??????******??++  
      ..::**;;....::**%%%%??????**++,,  
..      ;;????::,,;;??%%%%%%????**;;    
........::**??**++++??%%%%%%????**;;    
  ..,,;;;;++++++++++++**??%%??**++,,    
      ..,,..,,,,      ,,++****;;        
                                        
                                        













",Cat,186.png
"                                        
                                        
                                        
                                        
              ::,,,,,,,,......          
        ;;::::,,,,........,,            
    ,,....,,........    ....            
++,,..........,,............            
,,,,,,        ,,;;,,;;::,,              
......        ..**????????              
      ....    ..,,??%%%%++              
        ..        ::++::                
                  ..++++..              
                    ++++                













",Cat,365.png
"                                ,,      
                    ::;;::    ;;::      
                    ::;;;;::::;;::      
                    ..;;;;::;;;;;;      
                    ::;;::::::::::::    
                    ;;::::;;::::;;;;    
                    ;;++;;;;;;++;;..    
                ::::;;++::::::::;;::    
            ::;;;;::::;;::,,::;;;;++    
          ;;;;++;;,,::;;;;;;;;++++;;    
          ;;++++++::;;;;;;;;++++++;;    
        ::;;++++;;,,::::::::;;++++      
        ;;++++++;;,,::::::::;;++++      
      ..;;++++++;;,,,,,,::;;;;;;;;      
      ,,;;++;;;;;;::::;;++;;::::        
      ,,::;;::::++++;;,,::,,::::        
      ,,,,::::;;++**;;::::::;;          
      ,,,,::;;::++++;;::::++;;          
      ..,,::::::;;++::::::;;;;          
        ,,::,,,,::;;;;;;;;++,,          
      ;;::,,,,::;;::;;::,,::....        
      ;;;;;;::::,,..........,,..        





















",Cat,14.png
"                            ,,::        
                            ....,,,,..  
                            ..........  
                            ..      ..  
                    ..::**%%**;;****;;,,
                ,,......::++SSSSSS##??::
                      ;;;;++SSSSSS%%;;  
            ..    ..,,%%??**SSSS%%??,,  
  ........      ..::,,::??::::%%????++SS
                ::****,,::    ??%%::,,%%
                  ::::          ::      
                                        











",Cat,89.png
"                ::;;;;                  
                ;;**;;,,                
                ++**;;::                
                ****;;::                
              ,,****;;,,..              
              ;;++;;::,,....            
            ::;;;;::,,..........        
          ::::++::::,,,,......,,,,..::;;
        ..::::++++++::,,,,,,,,::::::;;++
        ,,::;;++****;;;;::::::::;;++****
      ..,,;;++++;;;;++++****++;;;;++**;;
        ,,::;;**;;::++;;++??**++::;;;;,,
        ..::;;++++;;::::;;**++++::++;;::
        ,,,,::++??++******++;;++;;;;;;::
          ,,,,;;++++??++****++++++;;::;;
                ,,::;;**????**++;;::::::
                      ??**++++++::::::::
                          ,,;;;;;;;;::::
                                ;;;;::::
                                    ::::
                                      ,,
                                        
                                        
                                        
                                        
                                        

























",Cat,185.png
"                                        
        ::;;;;;;;;;;;;;;::      **::::  
      **++++++++::,,,,,,::;;++;;;;::::  
    **++;;::;;;;::,,....::;;::,,,,::    
  ++++;;,,,,::::::,,....::,,..,,,,,,    
++++;;,,..,,::,,,,,,..,,,,  ......,,;;  
;;;;;;::,,,,::::,,,,    ............,,::
;;;;;;::::::::;;,,..................,,,,
++++;;::::::::;;::..,,,,..............,,
::;;::::,,::,,,,,,..,,::,,........,,    
,,::::,,,,,,,,,,::::::::,,........,,::  
  ::,,,,....,,::,,,,              ,,,,  
    ,,,,##                              
                                        
                                        














",Cat,263.png
"  ::,,        ::::                      
  ,,,,      ,,;;;;                    ::
,,,,........,,;;                    ++,,
......,,++::,,..                ##::,,,,
....,,;;;;++::..          ++::  ,,,,,,,,
..;;??%%**SS%%,,..        **++......,,..
  **%%%%%%SSSS;;....      ::;;::;;::,,..
  ??SSSSSSSSSS**,,,,      ..;;;;??**,,..
  **SS########%%++::..  ..;;;;**%%%%**,,
  ;;SSSS######SS%%;;,,..;;%%%%%%%%????;;
  ..??SSSSSS####SS++::;;**SSSS%%??????;;
    **SSSSSS####SS++**??++SSSS%%%%%%**..
    **##SS??SS##%%++????**SSSS%%%%??;;  
    **SSSS**SS##%%++%%????SS%%%%??**::  













",Cat,216.png
"                                        
                      **++    ##**##    
                      ????;;,,++??++    
                    ::****::::++**      
                  ;;;;::;;++++;;;;      
                ;;;;::;;++**++**;;      
              ;;++;;::++++????**++++    
              ;;++;;::++++******++++    
              ::++;;::++++++****++++    
            ::;;++;;::++++++******      
            ::;;++;;,,++******??**      
            ::++++;;,,;;++******++      
            ;;;;;;::,,::++****++::      
              ::;;::,,,,;;::;;::        
                ;;;;::::;;;;++;;        
                  ::::::::**++          
                    ::,,;;++**++        
                        ++;;++**        
                        ;;**            


















",Cat,245.png
"                                        
                                        
    ;;;;                                
    ::::,,..                            
    ::::::,,,,::,,                      
    ::::++,,,,;;??;;::::::::,,          
    ;;++**++++++??++::::::::,,,,        
    ::**??**????****::,,::::::;;::,,    
      ::++;;********++****??%%%%%%**::  
  ++**::::++********????????%%%%%%%%;;  
;;**??******??******??%%%%%%%%%%%%%%::..
++**??????????****????%%%%%%%%%%%%??,,..
++++::++****++++????%%??%%??????**;;,,..
..;;****??**++**??????????????**;;::,,..
  ++++++++**********++;;;;::::::,,,,..  
    ::,,::;;++++++++                    
                                        
















",Cat,16.png
"                                        
                                        
    ,,        ****::                    
    ****;;  ::??%%;;........  ..        
    **%%++,,::????,,................    
    ;;??++::;;++++,,..,,,,....,,,,..    
    ,,::++****++;;::..,,,,,,,,,,,,....  
      ,,;;****++++::,,,,::::,,,,,,,,,,  
      ;;??%%%%%%++,,,,,,,,::::::;;;;::  
      ,,??SSSS**;;::::,,,,::::;;**++    
      ..++%%**;;;;;;::::,,::::          
      ++SS##++;;::::;;::,,              
      ++%%SS%%;;::,,                    
                                        













",Cat,t76.png
"                    ;;                  
                    ++**                
          ,,::,,    ++??**,,      ****  
      ::++****++++::;;??%%????**????**  
  ;;++**????????******%%SSSSSS%%??**++  
  ++****??????????????++%%SS????%%**    
;;****????????%%%%????????%%++??%%??    
;;****??????%%%%%%%%??????%%SS%%%%**    
;;++**??????%%%%%%%%????**%%??????++    
  ++****????%%%%%%%%%%??****????++      
  ++****????%%????%%%%%%????**++,,      
    ;;++**????????????????**++;;::,,    
        ::;;++;;;;;;;;++++;;++++;;,,    
                  ..,,::;;::++;;::,,    
              ....,,..      ::::::      














",Cat,361.png
"....        ,,,,                        
,,,,  ......;;::                        
,,;;..,,,,..::,,                        
  ,,::,,,,::,,..                        
    ::::..::,,..                        
    ..,,....,,,,                        
  ............,,,,                      
  ++..        ..,,,,..                  
    ..        ..::,,::,,,,              
    ....      ..::::,,..,,,,,,          
    ....      ,,::::,,....,,::,,        
    ......    ..,,,,,,....,,::,,::      
      ....      ..,,,,....,,,,::::,,    
                  ,,,,..    ..,,,,::,,  
          ..    ......,,        ..,,,,,,
                ......,,        ..,,,,,,
                  ..............,,,,....
              ..  ............,,,,......
              ................,,......,,
                ........    ..........,,
                ........        ......,,
              ....  ..          ..  ....
              ....,,::            ......
                ::++              ......























",Cat,254.png
"                                        
      ,,,,,,                            
      ,,,,,,,,,,::::;;;;                
        ;;::,,,,,,,,::;;                
        ,,,,,,..,,,,,,::                
        ,,......,,,,,,,,::              
        ..............,,::              
      ........,,,,,,,,::                
      ....  ....,,,,,,,,                
      ....  ..........,,                
      ..      ..........                
              ..  ......                
                  ::;;                  
                                        
                                        














",Cat,172.png
"                                        
                                        
                                        
                                        
                                        
            ..  ........                
                      ......            
            ,,            ....          
                            ..,,        
                              ..        
                      ..    ....        
                ..  ..    ....          
                ......                  
                                        













",Cat,339.png
"                                        
                                        
,,,,      ,,              ,,,,,,        
,,::::,,;;;;,,........,,,,,,,,::::,,    
  ;;;;::;;;;,,,,,,::::::::::::::::::..  
  ::;;++;;;;::::::;;;;;;;;;;::::::::,,  
  ::;;++++::::;;;;;;++;;;;;;::::::::::  
    ;;;;;;::::;;::::;;;;;;;;;;;;::::    
      ::;;;;;;::::::;;;;;;;;;;;;::,,    
      ;;;;;;;;;;;;::;;;;;;;;::::::,,    
      ;;;;::,,,,;;;;::,,      ,,;;;;    
    ****::;;  ;;++++      ;;++**++;;    
++**++++::  ;;++++++      ::++++;;      
++++;;      ;;;;;;          ::::        













",Cat,4.png
